
		Plnt	SLoc	Description	Matl Group	Material	MTyp	Material description	BUn	      Unrestricted	Value Unrestricted	Quality Inspection	Value in QualInsp.	           Blocked	Value BlockedStock	   Transit/Transf.	Val. in Trans./Tfr	           Returns	Value Rets Blocked	    Restricted-Use	  Value Restricted
		2000	8466	LUZ TRANSBIO N.E	26121633	402298	ZFNG	24/2C TWISTED COPPER DROPWIRE WM	ROL	           13.407	        57,252.05	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	26121600	403012	ZFNG	Fiber Suspension Clamp	PC	              979	        10,585.40	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	26121600	403016	ZFNG	Access Terminal Box for Indoor App	PC	               13	           288.13	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	26121600	403018	ZFNG	Fiber Cable Plastic Clip (Indoor)	PC	              766	         1,596.12	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	26121600	403020	ZFNG	Fiber Cable Plastic Clip (Outdoor)	PC	              100	           380.03	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	S412	403027	ZFNG	Self Support Outdoor Fiber Drop Cable	ROL	          207.261	       477,878.55	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	S422	403041	ZFNG	TCL HA868(60)T Basic Telset	PC	               96	        27,848.78	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	26121600	403260	ZFNG	Fujikura Conctr FIC SC/APC for Fiberdrop	PC	            1,399	       212,648.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	26121600	403530	ZFNG	Fiberdrop Grommet/Stopper for GPON NAP	PC	              470	         4,674.09	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	31160000	403531	ZFNG	Fiberdrop Splice Enclosure	PC	                3	           805.01	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8466	LUZ TRANSBIO N.E	43221603	507469	ZNVL	NVL SPLTR ZT	PC	               19	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S213	202153	ZBCG	FiberHome LTE Antenna 9DBi	PC	               19	        10,692.54	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S207	202213	ZBCG	DN8245W VDSL35B HUAWEI MODEM	PC	                1	         4,705.95	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S211	202369	ZBCG	 BRACKET TELCOM 10FT	PC	                2	           792.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S331	202426	ZBCG	GPON HT HG8145V5 Modem	PC	              305	     1,074,792.62	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	43222628	202452	ZBCG	V35B ZT ZHXN H288A VDSL Modem	UNT	                5	        15,301.98	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	43222628	202455	ZBCG	V35B FH HG190 VDSL Modem	UNT	                2	         8,267.93	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S213	202490	ZBCG	LTE2C HT B535-932 Modem	PC	                4	        15,578.39	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S211	202540	ZBCG	BRACKET POWER ACCESS 10FT	PC	                6	         2,376.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S331	202576	ZBCG	GPON HT HG8145X6 Modem	PC	               87	       351,898.47	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
		2000	8467	LUZ TRNSBIO BUL4	S350	324594	ZMCG	GHP128K 5G LTE POSTPAID SIM_INNOVE	PC	                2	             1.21	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00	                0	             0.00
